"ID_EXECUTION"|"INI_EXECUTION"|"END_EXECUTION"|"STATUS"|"DESCR_ERR"|"EMAIL_SENT"|"EMAIL_DATE"|"ENVIRONMENT"|"OUTPUT"|"ID_BOT"|"HOST_NAME"|"COUNT_EXEC"|"COUNTRY"|"EXTERNAL_ID"|"PROCESS_NAME"|"PROCESS_VERSION"|"FOLDER_NAME"|"CURRENT_USER"|"BOT_SOX"|"SYNCED_ULTRON"
892730|"03/01/2026 22:31:02"|"03/01/2026 22:32:37"|1|[NULL]|"1"|"03/01/2026 22:32:37"|"3"|[NULL]|183|EC2AMAZ-Q4IMKHB|160|||||||"0"|"1"
892728|"03/01/2026 22:30:40"|"03/01/2026 22:31:16"|1|[NULL]|"1"|"03/01/2026 22:31:16"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|3|||||||"0"|"1"
892727|"03/01/2026 22:30:36"|"03/01/2026 22:57:30"|1|[NULL]|"1"|"03/01/2026 22:57:30"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|42|BR|"6e870855-ddc7-4e1c-8e70-a139f1266588"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892726|"03/01/2026 22:30:32"|"03/01/2026 22:31:31"|1|[NULL]|"1"|"03/01/2026 22:31:31"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|48|||||||"0"|"1"
892725|"03/01/2026 22:06:03"|"03/01/2026 22:16:06"|1|[NULL]|"1"|"03/01/2026 22:16:06"|"3"|[NULL]|119|EC2AMAZ-GC6B6R8|14|BR|a403dc4d-03a8-4e51-a47d-e4681a203c51|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892724|"03/01/2026 22:04:51"|"03/01/2026 22:09:36"|1|[NULL]|"1"|"03/01/2026 22:09:36"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|12|BR|df931c0c-4f73-48cb-b580-c2e33460166d|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892719|"03/01/2026 22:02:22"|"03/01/2026 22:03:23"|1|[NULL]|"1"|"03/01/2026 22:03:23"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|1|||||||"0"|"1"
892718|"03/01/2026 22:02:17"|"03/01/2026 22:03:54"|1|[NULL]|"1"|"03/01/2026 22:03:54"|"3"|[NULL]|183|EC2AMAZ-GC6B6R8|158|||||||"0"|"1"
892717|"03/01/2026 22:01:19"|"03/01/2026 22:19:04"|1|[NULL]|"1"|"03/01/2026 22:19:04"|"3"|[NULL]|210|EC2AMAZ-Q4IMKHB|15|BR|"372b26b3-5e60-4fd6-bbde-a6924de25044"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892715|"03/01/2026 22:00:33"|"03/01/2026 22:01:31"|1|[NULL]|"1"|"03/01/2026 22:01:31"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|49|||||||"0"|"1"
892714|"03/01/2026 22:00:27"|"03/01/2026 22:00:57"|1|[NULL]|"1"|"03/01/2026 22:00:57"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|3|||||||"0"|"1"
892710|"03/01/2026 21:31:52"|"03/01/2026 21:32:12"|1|[NULL]|"1"|"03/01/2026 21:32:12"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|2|||||||"0"|"1"
892709|"03/01/2026 21:31:49"|"03/01/2026 21:33:31"|1|[NULL]|"1"|"03/01/2026 21:33:31"|"3"|[NULL]|183|EC2AMAZ-GC6B6R8|156|||||||"0"|"1"
892707|"03/01/2026 21:30:42"|"03/01/2026 22:07:03"|1|[NULL]|"1"|"03/01/2026 22:07:03"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|58|BR|"08623330-fd4b-4a41-a76a-68ed5705de28"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892706|"03/01/2026 21:30:41"|"03/01/2026 21:31:13"|1|[NULL]|"1"|"03/01/2026 21:31:13"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|3|||||||"0"|"1"
892705|"03/01/2026 21:30:32"|"03/01/2026 21:31:22"|1|[NULL]|"1"|"03/01/2026 21:31:22"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|38|||||||"0"|"1"
892704|"03/01/2026 21:03:22"|"03/01/2026 21:08:43"|1|[NULL]|"1"|"03/01/2026 21:08:43"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|14|BR|d02a56e3-6965-4432-9793-6c4750e58aa3|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892699|"03/01/2026 21:01:46"|"03/01/2026 21:03:27"|1|[NULL]|"1"|"03/01/2026 21:03:27"|"3"|[NULL]|183|EC2AMAZ-GC6B6R8|155|||||||"0"|"1"
892698|"03/01/2026 21:01:36"|"03/01/2026 21:01:55"|1|[NULL]|"1"|"03/01/2026 21:01:55"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|2|||||||"0"|"1"
892697|"03/01/2026 21:01:15"|"03/01/2026 21:39:40"|1|[NULL]|"1"|"03/01/2026 21:39:40"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|66|BR|daa04e42-554d-4376-92ed-d93013df9e45|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892695|"03/01/2026 21:00:42"|"03/01/2026 21:01:11"|1|[NULL]|"1"|"03/01/2026 21:01:11"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|3|||||||"0"|"1"
892694|"03/01/2026 21:00:33"|"03/01/2026 21:01:25"|1|[NULL]|"1"|"03/01/2026 21:01:25"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|41|||||||"0"|"1"
892690|"03/01/2026 20:31:44"|"03/01/2026 20:32:05"|1|[NULL]|"1"|"03/01/2026 20:32:05"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|2|||||||"0"|"1"
892689|"03/01/2026 20:31:35"|"03/01/2026 20:33:15"|1|[NULL]|"1"|"03/01/2026 20:33:15"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|154|||||||"0"|"1"
892687|"03/01/2026 20:30:41"|"03/01/2026 20:52:59"|1|[NULL]|"1"|"03/01/2026 20:52:59"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|25|BR|"6e63aaa6-b0d3-4145-b2aa-35e843355013"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892686|"03/01/2026 20:30:33"|"03/01/2026 20:31:05"|1|[NULL]|"1"|"03/01/2026 20:31:05"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|3|||||||"0"|"1"
892685|"03/01/2026 20:30:31"|"03/01/2026 20:31:28"|1|[NULL]|"1"|"03/01/2026 20:31:28"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|42|||||||"0"|"1"
892683|"03/01/2026 20:07:07"|"03/01/2026 22:53:32"|1|[NULL]|"0"||"3"|[NULL]|208|EC2AMAZ-QDRLESV|23|BR|"5d40326d-855d-4bf0-8b14-dd5ff35e60c7"|"208.CX.Extrato.Rendimentos"|"1.0.21"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\automacao.moperacoes|"0"|"1"
892682|"03/01/2026 20:04:02"|"03/01/2026 20:13:54"|1|[NULL]|"1"|"03/01/2026 20:13:54"|"3"|[NULL]|119|EC2AMAZ-Q4IMKHB|18|BR|c5d1b3b1-8026-4abd-9391-1ed1170045ab|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892681|"03/01/2026 20:03:35"|"03/01/2026 20:07:57"|1|[NULL]|"1"|"03/01/2026 20:07:57"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|9|BR|fa5697f8-39e6-4d0e-846d-db15a7ac7bd6|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892676|"03/01/2026 20:01:31"|"03/01/2026 20:03:11"|1|[NULL]|"1"|"03/01/2026 20:03:11"|"3"|[NULL]|183|EC2AMAZ-QDRLESV|153|||||||"0"|"1"
892675|"03/01/2026 20:01:29"|"03/01/2026 20:01:57"|1|[NULL]|"1"|"03/01/2026 20:01:57"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|4|||||||"0"|"1"
892673|"03/01/2026 20:01:10"|"03/01/2026 20:24:30"|1|[NULL]|"1"|"03/01/2026 20:24:30"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|25|BR|"9c3b0b1a-26d4-4747-8efa-06efdcb50b3b"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892671|"03/01/2026 20:00:31"|"03/01/2026 20:01:39"|1|[NULL]|"1"|"03/01/2026 20:01:39"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|57|||||||"0"|"1"
892667|"03/01/2026 19:31:01"|"03/01/2026 19:32:37"|1|[NULL]|"1"|"03/01/2026 19:32:37"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|149|||||||"0"|"1"
892665|"03/01/2026 19:30:41"|"03/01/2026 19:55:50"|1|[NULL]|"1"|"03/01/2026 19:55:50"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|35|BR|a347b929-3aca-4323-9852-12ea5f5f1387|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892664|"03/01/2026 19:30:40"|"03/01/2026 19:31:11"|1|[NULL]|"1"|"03/01/2026 19:31:11"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|3|||||||"0"|"1"
892663|"03/01/2026 19:30:17"|"03/01/2026 19:31:22"|1|[NULL]|"1"|"03/01/2026 19:31:22"|"3"|[NULL]|153|EC2AMAZ-QDRLESV|52|||||||"0"|"1"
892662|"03/01/2026 19:04:31"|"03/01/2026 19:04:49"|1|[NULL]|"0"||"3"|[NULL]|199|EC2AMAZ-GC6B6R8|4|BR||||||"0"|"1"
892661|"03/01/2026 19:03:40"|"03/01/2026 19:10:31"|1|[NULL]|"1"|"03/01/2026 19:10:31"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|19|BR|"9bbc6971-6faa-4630-817f-388ef8911d04"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892656|"03/01/2026 19:02:08"|"03/01/2026 19:02:26"|1|[NULL]|"1"|"03/01/2026 19:02:26"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|2|||||||"0"|"1"
892655|"03/01/2026 19:01:34"|"03/01/2026 19:03:11"|1|[NULL]|"1"|"03/01/2026 19:03:11"|"3"|[NULL]|183|EC2AMAZ-ERHGKPJ|148|||||||"0"|"1"
892654|"03/01/2026 19:01:22"|"03/01/2026 19:01:58"|1|[NULL]|"1"|"03/01/2026 19:01:58"|"3"|[NULL]|213|EC2AMAZ-Q4IMKHB|0|||||||"0"|"1"
892652|"03/01/2026 19:00:46"|"03/01/2026 19:24:23"|1|[NULL]|"1"|"03/01/2026 19:24:23"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|29|BR|b8404927-9029-4099-b8f7-52c5ffee4e89|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892650|"03/01/2026 19:00:37"|"03/01/2026 19:01:32"|1|[NULL]|"1"|"03/01/2026 19:01:32"|"3"|[NULL]|153|EC2AMAZ-GC6B6R8|46|||||||"0"|"1"
892649|"03/01/2026 19:00:34"|"03/01/2026 19:01:05"|1|[NULL]|"1"|"03/01/2026 19:01:05"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|4|||||||"0"|"1"
892644|"03/01/2026 18:31:01"|"03/01/2026 18:32:36"|1|[NULL]|"1"|"03/01/2026 18:32:36"|"3"|[NULL]|183|EC2AMAZ-ERHGKPJ|143|||||||"0"|"1"
892643|"03/01/2026 18:31:00"|"03/01/2026 18:31:22"|1|[NULL]|"1"|"03/01/2026 18:31:22"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|2|||||||"0"|"1"
892642|"03/01/2026 18:30:36"|"03/01/2026 19:04:26"|1|[NULL]|"1"|"03/01/2026 19:04:26"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|58|BR|d2cac4a4-6f2b-476b-9a3c-8f9805810857|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892641|"03/01/2026 18:30:36"|"03/01/2026 18:31:41"|1|[NULL]|"1"|"03/01/2026 18:31:41"|"3"|[NULL]|153|EC2AMAZ-EEDQ776|57|||||||"0"|"1"
892640|"03/01/2026 18:30:19"|"03/01/2026 18:30:53"|1|[NULL]|"1"|"03/01/2026 18:30:53"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|4|||||||"0"|"1"
892639|"03/01/2026 18:08:31"|"03/01/2026 18:12:33"|1|[NULL]|"1"|"03/01/2026 18:12:33"|"3"|[NULL]|198|EC2AMAZ-QDRLESV|15|BR|"03c5285b-3a75-4145-a13e-5b782c72c8a7"|"198.OMB.Moderacoes.Reclame.Aqui"|"1.0.32"|CoE Ops - BR/Nubank/CompSol|ssmwindows\automacao.moperacoes|"0"|"1"
892637|"03/01/2026 18:03:18"|"03/01/2026 18:12:29"|1|[NULL]|"1"|"03/01/2026 18:12:29"|"3"|[NULL]|119|EC2AMAZ-Q4IMKHB|12|BR|d051c7c6-747d-47a5-9947-eb4eb10c3519|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892636|"03/01/2026 18:02:43"|"03/01/2026 18:07:18"|1|[NULL]|"1"|"03/01/2026 18:07:18"|"3"|[NULL]|61|EC2AMAZ-GC6B6R8|0|BR|"65ae51c2-5a48-494f-b597-dcf74c3c4895"| 061.ROP.Insumos.Quebra.Sigilo.v2.Nubank|"1.0.13"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892635|"03/01/2026 18:02:11"|"03/01/2026 18:07:11"|1|[NULL]|"1"|"03/01/2026 18:07:11"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|12|BR|c74aed77-2df8-42e0-bd64-a80c21760db6|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892630|"03/01/2026 18:01:25"|"03/01/2026 18:02:57"|1|[NULL]|"1"|"03/01/2026 18:02:57"|"3"|[NULL]|183|EC2AMAZ-EEDQ776|138|||||||"0"|"1"
892629|"03/01/2026 18:01:22"|"03/01/2026 18:01:39"|1|[NULL]|"1"|"03/01/2026 18:01:39"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|1|||||||"0"|"1"
892627|"03/01/2026 18:00:39"|"03/01/2026 18:01:09"|1|[NULL]|"1"|"03/01/2026 18:01:09"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|3|||||||"0"|"1"
892626|"03/01/2026 18:00:37"|"03/01/2026 18:29:43"|1|[NULL]|"1"|"03/01/2026 18:29:43"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|47|BR|"9f4d069b-97cf-4742-b489-e5fb5ec3f4a9"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892625|"03/01/2026 18:00:32"|"03/01/2026 18:01:41"|1|[NULL]|"1"|"03/01/2026 18:01:41"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|59|||||||"0"|"1"
892621|"03/01/2026 17:31:13"|"03/01/2026 17:31:34"|1|[NULL]|"1"|"03/01/2026 17:31:34"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|2|||||||"0"|"1"
892620|"03/01/2026 17:31:02"|"03/01/2026 17:32:29"|1|[NULL]|"1"|"03/01/2026 17:32:29"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|133|||||||"0"|"1"
892618|"03/01/2026 17:30:39"|"03/01/2026 17:31:52"|1|[NULL]|"1"|"03/01/2026 17:31:52"|"3"|[NULL]|153|EC2AMAZ-9TPRIDL|60|||||||"0"|"1"
892617|"03/01/2026 17:30:38"|"03/01/2026 17:31:11"|1|[NULL]|"1"|"03/01/2026 17:31:11"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|4|||||||"0"|"1"
892616|"03/01/2026 17:30:22"|"03/01/2026 17:48:53"|1|[NULL]|"1"|"03/01/2026 17:48:53"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|14|BR|"7ef3581f-4bdb-4139-b84b-514c862fb1b9"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892615|"03/01/2026 17:03:19"|"03/01/2026 17:08:22"|1|[NULL]|"1"|"03/01/2026 17:08:22"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|13|BR|"9f1cb116-c14d-4ea2-b9be-1ec5c2d66def"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892610|"03/01/2026 17:02:09"|"03/01/2026 17:03:36"|1|[NULL]|"1"|"03/01/2026 17:03:36"|"3"|[NULL]|183|EC2AMAZ-EEDQ776|132|||||||"0"|"1"
892609|"03/01/2026 17:01:16"|"03/01/2026 17:01:49"|1|[NULL]|"1"|"03/01/2026 17:01:49"|"3"|[NULL]|213|EC2AMAZ-9TPRIDL|0|||||||"0"|"1"
892607|"03/01/2026 17:00:56"|"03/01/2026 17:44:27"|1|[NULL]|"1"|"03/01/2026 17:44:27"|"3"|[NULL]|210|EC2AMAZ-Q4IMKHB|82|BR|e6c0fff9-0e6d-4aa6-bc3d-d3496520fc62|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892606|"03/01/2026 17:00:38"|"03/01/2026 17:02:21"|1|[NULL]|"1"|"03/01/2026 17:02:21"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|4|||||||"0"|"1"
892605|"03/01/2026 17:00:32"|"03/01/2026 17:01:47"|1|[NULL]|"1"|"03/01/2026 17:01:47"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|66|||||||"0"|"1"
892601|"03/01/2026 16:31:25"|"03/01/2026 16:31:48"|1|[NULL]|"1"|"03/01/2026 16:31:48"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|2|||||||"0"|"1"
892600|"03/01/2026 16:31:02"|"03/01/2026 16:32:27"|1|[NULL]|"1"|"03/01/2026 16:32:27"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|130|||||||"0"|"1"
892598|"03/01/2026 16:30:41"|"03/01/2026 16:31:16"|1|[NULL]|"1"|"03/01/2026 16:31:16"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|4|||||||"0"|"1"
892597|"03/01/2026 16:30:31"|"03/01/2026 16:31:52"|1|[NULL]|"1"|"03/01/2026 16:31:52"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|79|||||||"0"|"1"
892596|"03/01/2026 16:30:22"|"03/01/2026 17:28:12"|1|[NULL]|"1"|"03/01/2026 17:28:12"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|77|BR|"4dd5c060-c273-4110-94d8-9e623b7fe6bb"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892594|"03/01/2026 16:02:34"|"03/01/2026 16:10:58"|1|[NULL]|"1"|"03/01/2026 16:10:58"|"3"|[NULL]|119|EC2AMAZ-EEDQ776|11|BR|"45310848-d8c0-4488-9c1d-e9eefd8e2946"|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892593|"03/01/2026 16:02:14"|"03/01/2026 16:08:04"|1|[NULL]|"1"|"03/01/2026 16:08:04"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|18|BR|"06dd5a0d-bbfb-4913-ba10-581cbb5e0944"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892588|"03/01/2026 16:01:14"|"03/01/2026 16:01:33"|1|[NULL]|"1"|"03/01/2026 16:01:33"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|2|||||||"0"|"1"
892587|"03/01/2026 16:01:13"|"03/01/2026 16:02:44"|1|[NULL]|"1"|"03/01/2026 16:02:44"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|130|||||||"0"|"1"
892586|"03/01/2026 16:00:44"|"03/01/2026 17:00:39"|1|[NULL]|"1"|"03/01/2026 17:00:39"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|129|BR|db5050b9-5d22-4a4b-baf0-f5160ca36b8c|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892584|"03/01/2026 16:00:38"|"03/01/2026 16:01:11"|1|[NULL]|"1"|"03/01/2026 16:01:11"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|4|||||||"0"|"1"
892583|"03/01/2026 16:00:31"|"03/01/2026 16:01:44"|1|[NULL]|"1"|"03/01/2026 16:01:44"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|64|||||||"0"|"1"
892579|"03/01/2026 15:31:10"|"03/01/2026 15:32:32"|1|[NULL]|"1"|"03/01/2026 15:32:32"|"3"|[NULL]|183|EC2AMAZ-9TPRIDL|126|||||||"0"|"1"
892577|"03/01/2026 15:30:40"|"03/01/2026 15:31:16"|1|[NULL]|"1"|"03/01/2026 15:31:16"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|3|||||||"0"|"1"
892576|"03/01/2026 15:30:36"|"03/01/2026 15:48:17"|1|[NULL]|"1"|"03/01/2026 15:48:17"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|21|BR|ba6aa3d7-83b6-4ff2-a513-0bc6b6e2ef82|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892575|"03/01/2026 15:30:32"|"03/01/2026 15:31:43"|1|[NULL]|"1"|"03/01/2026 15:31:43"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|60|||||||"0"|"1"
892574|"03/01/2026 15:30:24"|"03/01/2026 15:31:02"|1|[NULL]|"1"|"03/01/2026 15:31:02"|"3"|[NULL]|259|EC2AMAZ-QDRLESV|0|BR|"13e7544f-ad3a-4edd-906c-4ca0dcff627d"|"259-rpa-jud-quality-broker-automation"|"1.0.5"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\automacao.moperacoes|"0"|"1"
892571|"03/01/2026 15:02:07"|"03/01/2026 15:07:43"|1|[NULL]|"1"|"03/01/2026 15:07:43"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|15|BR|c3a97166-4461-4a2b-a8d1-8a4fb676055f|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892567|"03/01/2026 15:01:52"|"03/01/2026 15:03:22"|1|[NULL]|"1"|"03/01/2026 15:03:22"|"3"|[NULL]|183|EC2AMAZ-9TPRIDL|124|||||||"0"|"1"
892566|"03/01/2026 15:01:32"|"03/01/2026 15:01:50"|1|[NULL]|"1"|"03/01/2026 15:01:50"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|2|||||||"0"|"1"
892565|"03/01/2026 15:01:11"|"03/01/2026 15:01:28"|6|Error ocurred: An error occurred (AccessDenied) when calling the AssumeRole operation: User: arn:aws:sts::552767473918:assumed-role/prod-green-rpa-role/i-0ee57bb7cdaff1b07 is not authorized to perform: sts:AssumeRole on resource: arn:aws:iam::552767473918:role/prod/rpa-growth-sedex-264/pink/prod-pink-rpa-growth-sedex-264-roleError Source: AWS Assume Role - Invoke Workflow File (AWS\AWS Assume Role.xaml): Throw|"1"|"03/01/2026 15:01:28"|"3"|[NULL]|264|EC2AMAZ-NLK1TA2|0|BR|"5415826e-fe2c-4434-9aa5-6de92e022e3d"|"264.Growth.Sedex"|"1.0.3"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892564|"03/01/2026 15:01:00"|"03/01/2026 15:01:41"|1|[NULL]|"1"|"03/01/2026 15:01:41"|"3"|[NULL]|213|EC2AMAZ-Q4IMKHB|0|||||||"0"|"1"
892562|"03/01/2026 15:00:41"|"03/01/2026 15:21:40"|1|[NULL]|"1"|"03/01/2026 15:21:40"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|27|BR|e29eeeb3-f8c1-4943-8fa0-967af990df75|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892561|"03/01/2026 15:00:41"|"03/01/2026 15:01:14"|1|[NULL]|"1"|"03/01/2026 15:01:14"|"3"|[NULL]|182|EC2AMAZ-9TPRIDL|4|||||||"0"|"1"
892560|"03/01/2026 15:00:31"|"03/01/2026 15:01:48"|1|[NULL]|"1"|"03/01/2026 15:01:48"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|66|||||||"0"|"1"
892556|"03/01/2026 14:31:11"|"03/01/2026 14:31:32"|1|[NULL]|"1"|"03/01/2026 14:31:32"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|2|||||||"0"|"1"
892555|"03/01/2026 14:31:08"|"03/01/2026 14:32:35"|1|[NULL]|"1"|"03/01/2026 14:32:35"|"3"|[NULL]|183|EC2AMAZ-GC6B6R8|121|||||||"0"|"1"
892554|"03/01/2026 14:30:44"|"03/01/2026 14:49:45"|1|[NULL]|"1"|"03/01/2026 14:49:45"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|26|BR|"2b2b885e-1dc0-45b6-8ca6-56a7eddfab19"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892552|"03/01/2026 14:30:34"|"03/01/2026 14:31:05"|1|[NULL]|"1"|"03/01/2026 14:31:05"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|3|||||||"0"|"1"
892551|"03/01/2026 14:30:31"|"03/01/2026 14:31:50"|1|[NULL]|"1"|"03/01/2026 14:31:50"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|71|||||||"0"|"1"
892550|"03/01/2026 14:11:54"|"03/01/2026 14:12:01"|1|[NULL]|"1"|"03/01/2026 14:12:01"|"3"|[NULL]|35|AWS-RPAP-004|0|||||||"0"|"1"
892549|"03/01/2026 14:03:19"|"03/01/2026 14:13:24"|1|[NULL]|"1"|"03/01/2026 14:13:24"|"3"|[NULL]|119|EC2AMAZ-Q4IMKHB|13|BR|"18d40d4b-f3f7-4739-88e1-5b640159392b"|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892548|"03/01/2026 14:02:55"|"03/01/2026 14:09:43"|1|[NULL]|"1"|"03/01/2026 14:09:43"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|18|BR|e7991cf6-c05c-4f53-9da4-abba81f545a0|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
